Date,Store,Weekly_Sales
2011-09-23,40,876583.98
2011-09-23,41,1173059.79
2011-09-23,42,528486.45
2011-09-23,43,586108.13
2011-09-23,44,307409.13
2011-09-23,45,714106.42
2011-09-30,1,1394561.83
2011-09-30,2,1650394.44
2011-09-30,3,368477.93
2011-09-30,4,1929486.63
2011-09-30,5,292315.38
2011-09-30,6,1307551.92
2011-09-30,7,488880.26
2011-09-30,8,809049.37
2011-09-30,9,508567.04
2011-09-30,10,1627707.31
2011-09-30,11,1190515.83
2011-09-30,12,866401.45
2011-09-30,13,1835662.69
2011-09-30,14,1809989.29
2011-09-30,15,521297.31
2011-09-30,16,450075.31
2011-09-30,17,868191.05
2011-09-30,18,847348.08
2011-09-30,19,1330757.22
2011-09-30,20,1945808.26
2011-09-30,21,651970.48
2011-09-30,22,953314.16
2011-09-30,23,1275597.85
2011-09-30,24,1246242.61
2011-09-30,25,639160.24
2011-09-30,26,959339.51
2011-09-30,27,1599626.26
2011-09-30,28,1120731.76
2011-09-30,29,446516.26
2011-09-30,30,387001.13
2011-09-30,31,1285534.74
2011-09-30,32,1088943.98
2011-09-30,33,229731.98
2011-09-30,34,871847.85
2011-09-30,35,749676.95
2011-09-30,36,314910.37
2011-09-30,37,516402.1
2011-09-30,38,366819.84
2011-09-30,39,1311775.83
2011-09-30,40,912857.1
2011-09-30,41,1160619.61
2011-09-30,42,510243.79
2011-09-30,43,555183.72
2011-09-30,44,299757.75
2011-09-30,45,698986.34
2011-10-07,1,1630989.95
2011-10-07,2,1837553.43
2011-10-07,3,403342.4
2011-10-07,4,2166737.65
2011-10-07,5,309111.47
2011-10-07,6,1481739.2
2011-10-07,7,525866.36
2011-10-07,8,929976.55
2011-10-07,9,553836.98
2011-10-07,10,1788227.6
2011-10-07,11,1346271.06
2011-10-07,12,951244.66
2011-10-07,13,2067232.56
2011-10-07,14,2078796.76
2011-10-07,15,579068.88
2011-10-07,16,482926.93
2011-10-07,17,918006.9
2011-10-07,18,1019741.1
2011-10-07,19,1461718.87
2011-10-07,20,2135982.79
2011-10-07,21,663452.46
2011-10-07,22,993436.67
2011-10-07,23,1463501.99
2011-10-07,24,1405914.39
2011-10-07,25,671522.87
2011-10-07,26,1130022.99
2011-10-07,27,1672339.27
2011-10-07,28,1557314.58
2011-10-07,29,514993.0
2011-10-07,30,417528.26
2011-10-07,31,1427383.24
2011-10-07,32,1149448.02
2011-10-07,33,262159.13
2011-10-07,34,954069.45
2011-10-07,35,791637.53
2011-10-07,36,346137.87
2011-10-07,37,522816.85
2011-10-07,38,449516.29
2011-10-07,39,1443884.39
2011-10-07,40,1070389.98
2011-10-07,41,1277882.77
2011-10-07,42,649111.23
2011-10-07,43,642828.62
2011-10-07,44,312577.36
2011-10-07,45,753447.05
2011-10-14,1,1493525.93
2011-10-14,2,1743882.19
2011-10-14,3,368282.57
2011-10-14,4,2074548.85
2011-10-14,5,286117.72
2011-10-14,6,1386520.99
2011-10-14,7,501959.19
2011-10-14,8,863188.26
2011-10-14,9,529515.66
2011-10-14,10,1704753.02
2011-10-14,11,1286388.96
2011-10-14,12,927600.01
2011-10-14,13,1929659.07
2011-10-14,14,1890870.75
2011-10-14,15,537300.94
2011-10-14,16,498241.06
2011-10-14,17,884042.63
2011-10-14,18,953533.95
2011-10-14,19,1318905.53
2011-10-14,20,2010107.68
2011-10-14,21,671379.44
2011-10-14,22,944337.32
2011-10-14,23,1257778.34
2011-10-14,24,1333315.03
2011-10-14,25,646915.47
2011-10-14,26,987886.08
2011-10-14,27,1682652.51
2011-10-14,28,1220984.94
2011-10-14,29,475776.45
2011-10-14,30,410711.99
2011-10-14,31,1378340.18
2011-10-14,32,1175420.26
2011-10-14,33,272487.33
2011-10-14,34,911788.79
2011-10-14,35,772859.25
2011-10-14,36,342076.99
2011-10-14,37,513636.01
2011-10-14,38,400430.78
2011-10-14,39,1384721.84
2011-10-14,40,936751.68
2011-10-14,41,1247130.22
2011-10-14,42,613531.11
2011-10-14,43,590984.56
2011-10-14,44,293031.78
2011-10-14,45,720946.99
2011-10-21,1,1502562.78
2011-10-21,2,1834680.25
2011-10-21,3,394976.36
2011-10-21,4,2207742.13
2011-10-21,5,306069.18
2011-10-21,6,1417922.37
2011-10-21,7,558691.43
2011-10-21,8,905984.49
2011-10-21,9,557075.21
2011-10-21,10,1745928.56
2011-10-21,11,1325107.53
2011-10-21,12,938604.58
2011-10-21,13,1973544.27
2011-10-21,14,2009004.59
2011-10-21,15,603318.89
2011-10-21,16,560104.16
2011-10-21,17,877380.22
2011-10-21,18,1048212.62
2011-10-21,19,1374863.1
2011-10-21,20,2104241.9
2011-10-21,21,729036.06
2011-10-21,22,981567.22
2011-10-21,23,1441032.59
2011-10-21,24,1283563.43
2011-10-21,25,690675.5
2011-10-21,26,974907.28
2011-10-21,27,1689591.44
2011-10-21,28,1203172.05
2011-10-21,29,505068.22
2011-10-21,30,428958.53
2011-10-21,31,1409310.4
2011-10-21,32,1151258.74
2011-10-21,33,233543.08
2011-10-21,34,953693.23
2011-10-21,35,811328.4
2011-10-21,36,328633.34
2011-10-21,37,522784.33
2011-10-21,38,402709.17
2011-10-21,39,1465283.29
2011-10-21,40,942319.65
2011-10-21,41,1214944.29
2011-10-21,42,537276.41
2011-10-21,43,594625.96
2011-10-21,44,305969.81
2011-10-21,45,771686.4
2011-10-28,1,1445249.09
2011-10-28,2,1769296.25
2011-10-28,3,389540.62
2011-10-28,4,2151659.59
2011-10-28,5,307035.11
2011-10-28,6,1419445.12
2011-10-28,7,527339.52
2011-10-28,8,876712.31
2011-10-28,9,548527.49
2011-10-28,10,1771792.97
2011-10-28,11,1310684.1
2011-10-28,12,990926.38
2011-10-28,13,1948733.81
2011-10-28,14,2056846.12
2011-10-28,15,589842.69
2011-10-28,16,505918.21
2011-10-28,17,936508.43
2011-10-28,18,1106642.63
2011-10-28,19,1396612.36
2011-10-28,20,2065421.52
2011-10-28,21,738812.0
2011-10-28,22,1099351.68
2011-10-28,23,1407191.96
2011-10-28,24,1307142.75
2011-10-28,25,724443.97
2011-10-28,26,972256.98
2011-10-28,27,1710372.4
2011-10-28,28,1242746.06
2011-10-28,29,515119.64
2011-10-28,30,426151.88
2011-10-28,31,1346862.72
2011-10-28,32,1185391.96
2011-10-28,33,231319.96
2011-10-28,34,958063.87
2011-10-28,35,808821.5
2011-10-28,36,306193.81
2011-10-28,37,517355.44
2011-10-28,38,378539.17
2011-10-28,39,1472663.1
2011-10-28,40,941675.95
2011-10-28,41,1274463.02
2011-10-28,42,515599.7
2011-10-28,43,572516.57
2011-10-28,44,306336.07
2011-10-28,45,781694.57
2011-11-04,1,1697229.58
2011-11-04,2,1959707.9
2011-11-04,3,459443.22
2011-11-04,4,2281217.31
2011-11-04,5,353652.23
2011-11-04,6,1523420.38
2011-11-04,7,564536.01
2011-11-04,8,947815.05
2011-11-04,9,597855.07
2011-11-04,10,1904438.59
2011-11-04,11,1458287.38
2011-11-04,12,1051944.79
2011-11-04,13,2036317.54
2011-11-04,14,2174056.71
2011-11-04,15,615121.78
2011-11-04,16,511059.95
2011-11-04,17,927657.63
2011-11-04,18,1100625.06
2011-11-04,19,1480289.64
2011-11-04,20,2284106.6
2011-11-04,21,767358.37
2011-11-04,22,1106575.59
2011-11-04,23,1428436.33
2011-11-04,24,1385860.38
2011-11-04,25,718393.61
2011-11-04,26,988950.75
2011-11-04,27,1621109.3
2011-11-04,28,1576654.67
2011-11-04,29,620735.72
2011-11-04,30,432359.04
2011-11-04,31,1426405.46
2011-11-04,32,1204628.28
2011-11-04,33,236157.12
2011-11-04,34,992621.93
2011-11-04,35,653468.75
2011-11-04,36,313387.11
2011-11-04,37,555925.6
2011-11-04,38,436970.1
2011-11-04,39,1553629.59
2011-11-04,40,1011321.18
2011-11-04,41,1315684.86
2011-11-04,42,597667.21
2011-11-04,43,641905.37
2011-11-04,44,307126.34
2011-11-04,45,833429.22
2011-11-11,1,1594938.89
2011-11-11,2,1920725.15
2011-11-11,3,407764.25
2011-11-11,4,2203028.96
2011-11-11,5,311906.7
2011-11-11,6,1536176.54
2011-11-11,7,556015.59
2011-11-11,8,917088.48
2011-11-11,9,594574.12
2011-11-11,10,2076570.84
2011-11-11,11,1366053.69
2011-11-11,12,1095091.53
2011-11-11,13,2111592.09
2011-11-11,14,2081534.65
2011-11-11,15,618949.82
2011-11-11,16,513181.31
2011-11-11,17,914759.2
2011-11-11,18,1079931.63
2011-11-11,19,1502078.93
2011-11-11,20,2269975.85
2011-11-11,21,757369.87
2011-11-11,22,1051740.29
2011-11-11,23,1436940.78
2011-11-11,24,1425078.59
2011-11-11,25,719235.07
2011-11-11,26,1077640.13
2011-11-11,27,1800728.07
2011-11-11,28,1402654.95
2011-11-11,29,531600.62
2011-11-11,30,409686.63
2011-11-11,31,1444783.64
2011-11-11,32,1182733.0
2011-11-11,33,271961.04
2011-11-11,34,991570.02
2011-11-11,35,880576.33
2011-11-11,36,328498.92
2011-11-11,37,501268.78
2011-11-11,38,411116.95
2011-11-11,39,1456957.38
2011-11-11,40,1037687.07
2011-11-11,41,1302499.23
2011-11-11,42,643125.29
2011-11-11,43,615975.5
2011-11-11,44,312233.56
2011-11-11,45,808624.82
2011-11-18,1,1539483.7
2011-11-18,2,1902762.5
2011-11-18,3,398838.97
2011-11-18,4,2243946.59
2011-11-18,5,307944.37
2011-11-18,6,1524390.07
2011-11-18,7,539826.56
2011-11-18,8,897032.19
2011-11-18,9,542414.27
2011-11-18,10,1869087.85
2011-11-18,11,1315091.63
2011-11-18,12,970641.34
2011-11-18,13,2016323.51
2011-11-18,14,1969360.72
2011-11-18,15,597856.51
2011-11-18,16,480353.64
2011-11-18,17,877724.31
2011-11-18,18,1056992.18
2011-11-18,19,1411835.57
2011-11-18,20,2169933.82
2011-11-18,21,737014.09
2011-11-18,22,1007579.44
2011-11-18,23,1345631.96
2011-11-18,24,1297535.69
2011-11-18,25,728525.6
2011-11-18,26,946091.79
2011-11-18,27,1723739.44
2011-11-18,28,1255081.22
2011-11-18,29,504601.29
2011-11-18,30,436462.63
2011-11-18,31,1445174.79
2011-11-18,32,1181651.55
2011-11-18,33,251294.5
2011-11-18,34,947552.44
2011-11-18,35,820964.1
2011-11-18,36,332901.94
2011-11-18,37,527495.09
2011-11-18,38,392003.13
2011-11-18,39,1510397.27
2011-11-18,40,905399.99
2011-11-18,41,1230118.02
2011-11-18,42,567673.87
2011-11-18,43,628115.61
2011-11-18,44,310531.04
2011-11-18,45,773603.77
2011-11-25,1,2033320.66
2011-11-25,2,2614202.3
2011-11-25,3,556925.19
2011-11-25,4,3004702.33
2011-11-25,5,507900.07
2011-11-25,6,2249811.55
2011-11-25,7,949075.87
2011-11-25,8,1235163.86
2011-11-25,9,814753.5
2011-11-25,10,2950198.64
2011-11-25,11,1848953.48
2011-11-25,12,1591920.42
2011-11-25,13,2864170.61
2011-11-25,14,2685351.81
2011-11-25,15,1066478.1
2011-11-25,16,712422.4
2011-11-25,17,1225700.28
2011-11-25,18,1624170.99
2011-11-25,19,1974646.78
2011-11-25,20,2906233.25
2011-11-25,21,1219263.4
2011-11-25,22,1535857.49
2011-11-25,23,2057059.53
2011-11-25,24,1761235.67
2011-11-25,25,1116211.39
2011-11-25,26,1282320.05
2011-11-25,27,2504400.71
2011-11-25,28,1929738.27
2011-11-25,29,913165.19
2011-11-25,30,452163.93
2011-11-25,31,1934099.65
2011-11-25,32,1684468.66
2011-11-25,33,255996.47
2011-11-25,34,1345595.82
2011-11-25,35,1733822.4
2011-11-25,36,332811.55
2011-11-25,37,522554.04
2011-11-25,38,393715.71
2011-11-25,39,2338832.4
2011-11-25,40,1230011.95
2011-11-25,41,1906713.35
2011-11-25,42,577698.37
2011-11-25,43,669965.22
2011-11-25,44,309129.01
2011-11-25,45,1170672.94
2011-12-02,1,1584083.95
2011-12-02,2,1954952.0
2011-12-02,3,472511.32
2011-12-02,4,2180999.26
2011-12-02,5,376225.61
2011-12-02,6,1688531.34
2011-12-02,7,591907.88
2011-12-02,8,986601.46
2011-12-02,9,613115.21
2011-12-02,10,2068097.18
2011-12-02,11,1399322.44
2011-12-02,12,1071383.1
2011-12-02,13,2051315.66
2011-12-02,14,2143080.57
2011-12-02,15,699028.66
2011-12-02,16,530492.84
2011-12-02,17,945267.68
2011-12-02,18,1188047.61
2011-12-02,19,1484708.38
2011-12-02,20,2298776.83
2011-12-02,21,793184.25
2011-12-02,22,1167621.14
2011-12-02,23,1552886.59
2011-12-02,24,1335647.1
2011-12-02,25,878314.57
2011-12-02,26,1012498.49
2011-12-02,27,1806924.74
2011-12-02,28,1368130.35
2011-12-02,29,579874.22
2011-12-02,30,412385.75
2011-12-02,31,1388809.43
2011-12-02,32,1179773.88
2011-12-02,33,220060.35
2011-12-02,34,988742.08
2011-12-02,35,903606.03
2011-12-02,36,293350.51
2011-12-02,37,527117.81
2011-12-02,38,411252.02
2011-12-02,39,1632894.58
2011-12-02,40,1059676.62
2011-12-02,41,1292436.23
2011-12-02,42,511883.36
2011-12-02,43,585028.26
2011-12-02,44,284309.34
2011-12-02,45,875699.81
2011-12-09,1,1799682.38
2011-12-09,2,2290549.32
2011-12-09,3,468772.8
2011-12-09,4,2508955.24
2011-12-09,5,367433.77
2011-12-09,6,1903385.14
2011-12-09,7,653845.45
2011-12-09,8,1051922.95
2011-12-09,9,630327.28
2011-12-09,10,2429310.9
2011-12-09,11,1646655.94
2011-12-09,12,1189646.45
2011-12-09,13,2462779.06
2011-12-09,14,2470581.29
2011-12-09,15,764565.55
2011-12-09,16,574798.86
2011-12-09,17,976522.93
2011-12-09,18,1368471.23
2011-12-09,19,1713769.06
2011-12-09,20,2546123.78
2011-12-09,21,897747.13
2011-12-09,22,1308967.44
2011-12-09,23,1841173.6
2011-12-09,24,1529615.54
2011-12-09,25,916446.02
2011-12-09,26,1148987.46
2011-12-09,27,2014665.98
2011-12-09,28,1467024.3
2011-12-09,29,633240.53
2011-12-09,30,436741.02
2011-12-09,31,1556798.94
2011-12-09,32,1415746.91
2011-12-09,33,270373.05
2011-12-09,34,1084243.91
2011-12-09,35,948964.99
2011-12-09,36,312298.37
2011-12-09,37,537224.52
2011-12-09,38,435401.64
2011-12-09,39,1781528.77
2011-12-09,40,1158708.98
2011-12-09,41,1548661.45
2011-12-09,42,619133.48
2011-12-09,43,617898.07
2011-12-09,44,304300.91
2011-12-09,45,957155.31
2011-12-16,1,1881176.67
2011-12-16,2,2432736.52
2011-12-16,3,510747.62
2011-12-16,4,2771397.17
2011-12-16,5,379530.3
2011-12-16,6,2034695.56
2011-12-16,7,720242.19
2011-12-16,8,1118163.94
2011-12-16,9,705557.97
2011-12-16,10,2555031.18
2011-12-16,11,1783910.06
2011-12-16,12,1293404.18
2011-12-16,13,2760346.71
2011-12-16,14,2594363.09
2011-12-16,15,870415.49
2011-12-16,16,679481.9
2011-12-16,17,1067754.06
2011-12-16,18,1516924.23
2011-12-16,19,1852179.15
2011-12-16,20,2762816.65
2011-12-16,21,1027584.51
2011-12-16,22,1453153.33
2011-12-16,23,2173621.2
2011-12-16,24,1624994.43
2011-12-16,25,997502.47
2011-12-16,26,1204807.83
2011-12-16,27,2205919.86
2011-12-16,28,1429954.66
2011-12-16,29,736805.66
2011-12-16,30,441265.08
2011-12-16,31,1611196.61
2011-12-16,32,1556017.91
2011-12-16,33,259638.35
2011-12-16,34,1151052.86
2011-12-16,35,1115255.65
2011-12-16,36,341503.92
2011-12-16,37,533905.67
2011-12-16,38,404283.84
2011-12-16,39,1991824.05
2011-12-16,40,1198670.19
2011-12-16,41,1682368.32
2011-12-16,42,598437.98
2011-12-16,43,665007.08
2011-12-16,44,311144.16
2011-12-16,45,1078905.68
2011-12-23,1,2270188.99
2011-12-23,2,3224369.8
2011-12-23,3,551221.21
2011-12-23,4,3676388.98
2011-12-23,5,458562.24
2011-12-23,6,2644633.02
2011-12-23,7,1059715.27
2011-12-23,8,1462254.05
2011-12-23,9,905324.68
2011-12-23,10,3487986.89
2011-12-23,11,2213518.5
2011-12-23,12,1617612.03
2011-12-23,13,3556766.03
2011-12-23,14,3369068.99
2011-12-23,15,1182691.87
2011-12-23,16,950691.96
2011-12-23,17,1289156.9
2011-12-23,18,1882393.4
2011-12-23,19,2480159.47
2011-12-23,20,3555371.03
2011-12-23,21,1384552.17
2011-12-23,22,1863195.68
2011-12-23,23,2587953.32
2011-12-23,24,2168344.23
2011-12-23,25,1290532.97
2011-12-23,26,1515175.01
2011-12-23,27,2739019.75
2011-12-23,28,1796203.51
2011-12-23,29,1016637.39
2011-12-23,30,492022.68
2011-12-23,31,2026176.14
2011-12-23,32,1959526.96
2011-12-23,33,256235.19
2011-12-23,34,1593655.96
2011-12-23,35,1550214.02
2011-12-23,36,325262.46
2011-12-23,37,605791.46
2011-12-23,38,419717.41
2011-12-23,39,2554482.84
2011-12-23,40,1601585.7
2011-12-23,41,2263722.68
2011-12-23,42,575676.13
2011-12-23,43,676290.46
2011-12-23,44,376233.89
2011-12-23,45,1521957.99
2011-12-30,1,1497462.72
2011-12-30,2,1874226.52
2011-12-30,3,410553.88
2011-12-30,4,2007105.86
2011-12-30,5,349624.88
2011-12-30,6,1598080.52
2011-12-30,7,815915.52
2011-12-30,8,858572.22
2011-12-30,9,549788.36
2011-12-30,10,1930690.37
2011-12-30,11,1352084.21
2011-12-30,12,1111638.07
2011-12-30,13,1969056.91
2011-12-30,14,1914148.89
2011-12-30,15,603460.79
2011-12-30,16,665861.06
2011-12-30,17,777207.3
2011-12-30,18,1010562.49
2011-12-30,19,1405168.06
2011-12-30,20,2043245.0
2011-12-30,21,804362.36
2011-12-30,22,982661.14
2011-12-30,23,1213486.95
2011-12-30,24,1363973.16
2011-12-30,25,683665.37
2011-12-30,26,972834.42
2011-12-30,27,1650604.6
2011-12-30,28,1270036.53
2011-12-30,29,551743.05
2011-12-30,30,376777.45
2011-12-30,31,1355405.95
2011-12-30,32,1102367.65
2011-12-30,33,215359.21
2011-12-30,34,965512.36
2011-12-30,35,904650.55
2011-12-30,36,287425.22
2011-12-30,37,451327.61
2011-12-30,38,342667.35
2011-12-30,39,1537139.56
2011-12-30,40,908853.15
2011-12-30,41,1264014.16
2011-12-30,42,454412.28
2011-12-30,43,505405.85
2011-12-30,44,263917.85
2011-12-30,45,869403.63
2012-01-06,1,1550369.92
2012-01-06,2,1799520.14
2012-01-06,3,398178.21
2012-01-06,4,2047766.07
2012-01-06,5,312078.71
2012-01-06,6,1395339.71
2012-01-06,7,713117.66
2012-01-06,8,872113.23
2012-01-06,9,519585.67
2012-01-06,10,1683401.78
2012-01-06,11,1283885.55
2012-01-06,12,945823.65
2012-01-06,13,1865752.78
2012-01-06,14,1859144.96
2012-01-06,15,516087.65
2012-01-06,16,564538.07
2012-01-06,17,1198104.22
2012-01-06,18,977286.07
2012-01-06,19,1266570.4
2012-01-06,20,1964701.94
2012-01-06,21,640181.86
2012-01-06,22,895358.2
2012-01-06,23,1150662.55
2012-01-06,24,1251581.89
2012-01-06,25,636419.12
2012-01-06,26,971557.62
2012-01-06,27,1535287.4
2012-01-06,28,1466046.07
2012-01-06,29,469773.85
2012-01-06,30,457030.86
2012-01-06,31,1401232.52
2012-01-06,32,1099937.25
2012-01-06,33,267058.08
2012-01-06,34,953844.85
2012-01-06,35,671708.09
2012-01-06,36,329467.82
2012-01-06,37,558343.57
2012-01-06,38,478483.2
2012-01-06,39,1478537.93
2012-01-06,40,954576.86
2012-01-06,41,1208191.61
2012-01-06,42,636372.37
2012-01-06,43,670993.01
2012-01-06,44,325327.93
2012-01-06,45,714081.05
2012-01-13,1,1459601.17
2012-01-13,2,1744725.48
2012-01-13,3,367438.62
2012-01-13,4,1941676.61
2012-01-13,5,291454.52
2012-01-13,6,1344243.17
2012-01-13,7,593875.46
2012-01-13,8,817661.76
2012-01-13,9,474964.6
2012-01-13,10,1711562.73
2012-01-13,11,1264736.59
2012-01-13,12,865467.86
2012-01-13,13,1794962.64
2012-01-13,14,1696248.27
2012-01-13,15,454183.42
2012-01-13,16,508520.09
2012-01-13,17,873576.96
2012-01-13,18,890130.25
2012-01-13,19,1182198.7
2012-01-13,20,1911510.64
2012-01-13,21,631181.25
2012-01-13,22,855437.57
2012-01-13,23,1031451.35
2012-01-13,24,1155594.2
2012-01-13,25,614764.31
2012-01-13,26,836305.65
2012-01-13,27,1492399.13
2012-01-13,28,1161190.29
2012-01-13,29,444756.37
2012-01-13,30,447023.91
2012-01-13,31,1377485.12
2012-01-13,32,1071598.36
2012-01-13,33,279447.22
2012-01-13,34,913755.12
2012-01-13,35,625135.11
2012-01-13,36,325976.34
2012-01-13,37,546221.4
2012-01-13,38,423260.82
2012-01-13,39,1369125.37
2012-01-13,40,780607.52
2012-01-13,41,1134767.28
2012-01-13,42,664348.2
2012-01-13,43,663529.64
2012-01-13,44,312361.88
2012-01-13,45,676615.53
2012-01-20,1,1394393.84
2012-01-20,2,1711769.11
2012-01-20,3,365818.61
2012-01-20,4,2005097.76
2012-01-20,5,287523.98
2012-01-20,6,1326255.7
2012-01-20,7,578002.85
2012-01-20,8,813954.82
2012-01-20,9,480130.04
2012-01-20,10,1675562.94
2012-01-20,11,1207303.29
2012-01-20,12,855922.64
2012-01-20,13,1811606.21
2012-01-20,14,1789113.32
2012-01-20,15,492721.85
2012-01-20,16,474389.75
2012-01-20,17,809272.65
2012-01-20,18,937522.77
2012-01-20,19,1237104.73
2012-01-20,20,1892775.94
2012-01-20,21,651178.2
2012-01-20,22,897027.44
2012-01-20,23,1146992.13
2012-01-20,24,1151993.85
2012-01-20,25,594744.89
2012-01-20,26,838751.5
2012-01-20,27,1542131.05
2012-01-20,28,1129540.48
2012-01-20,29,446863.31
2012-01-20,30,438760.62
2012-01-20,31,1372504.9
2012-01-20,32,1080012.04
2012-01-20,33,244899.2
2012-01-20,34,910899.05
2012-01-20,35,669850.04
2012-01-20,36,330927.21
2012-01-20,37,543894.07
2012-01-20,38,405215.91
2012-01-20,39,1394841.03
2012-01-20,40,811365.42
2012-01-20,41,1116295.24
2012-01-20,42,579499.93
2012-01-20,43,619225.65
2012-01-20,44,316948.39
2012-01-20,45,700392.21
2012-01-27,1,1319325.59
2012-01-27,2,1660906.14
2012-01-27,3,349518.1
2012-01-27,4,1928720.51
2012-01-27,5,295974.22
2012-01-27,6,1315610.66
2012-01-27,7,541037.98
2012-01-27,8,778178.53
2012-01-27,9,482451.21
2012-01-27,10,1632406.0
2012-01-27,11,1162675.85
2012-01-27,12,888203.69
2012-01-27,13,1733983.09
2012-01-27,14,1595362.27
2012-01-27,15,466045.63
2012-01-27,16,453979.19
2012-01-27,17,769522.33
2012-01-27,18,825584.22
2012-01-27,19,1279623.26
2012-01-27,20,1761016.51
2012-01-27,21,611258.71
2012-01-27,22,786459.23
2012-01-27,23,1037476.38
2012-01-27,24,1057290.41
2012-01-27,25,589554.29
2012-01-27,26,820059.89
2012-01-27,27,1263534.86
2012-01-27,28,1132948.48
2012-01-27,29,395987.24
2012-01-27,30,433037.66
2012-01-27,31,1259941.48
2012-01-27,32,1051864.6
2012-01-27,33,236920.49
2012-01-27,34,872450.37
2012-01-27,35,588722.99
2012-01-27,36,301444.94
2012-01-27,37,514116.58
2012-01-27,38,412882.31
2012-01-27,39,1320301.61
2012-01-27,40,770157.29
2012-01-27,41,1079398.81
2012-01-27,42,538978.67
2012-01-27,43,587685.38
2012-01-27,44,308295.38
2012-01-27,45,624081.64
2012-02-03,1,1636339.65
2012-02-03,2,1935299.94
2012-02-03,3,424960.66
2012-02-03,4,2173373.91
2012-02-03,5,333948.0
2012-02-03,6,1496305.78
2012-02-03,7,580453.32
2012-02-03,8,927610.69
2012-02-03,9,549967.89
2012-02-03,10,1867403.01
2012-02-03,11,1376732.18
2012-02-03,12,1058767.95
2012-02-03,13,1927780.74
2012-02-03,14,1877410.36
2012-02-03,15,523831.64
2012-02-03,16,475905.1
2012-02-03,17,864852.85
2012-02-03,18,1049772.04
2012-02-03,19,1345311.65
2012-02-03,20,2203523.2
2012-02-03,21,680725.43
2012-02-03,22,958487.75
2012-02-03,23,1261872.67
2012-02-03,24,1249696.97
2012-02-03,25,642776.4
2012-02-03,26,939158.25
2012-02-03,27,1564246.02
2012-02-03,28,1531599.44
2012-02-03,29,493159.35
2012-02-03,30,434080.74
2012-02-03,31,1391479.91
2012-02-03,32,1156826.31
2012-02-03,33,256091.32
2012-02-03,34,939367.14
2012-02-03,35,746901.03
2012-02-03,36,310982.87
2012-02-03,37,555424.24
2012-02-03,38,457711.68
2012-02-03,39,1396150.15
2012-02-03,40,979552.34
2012-02-03,41,1208825.6
2012-02-03,42,588448.21
2012-02-03,43,629176.71
2012-02-03,44,325986.05
2012-02-03,45,757330.95
2012-02-10,1,1802477.43
2012-02-10,2,2103322.68
2012-02-10,3,473292.47
2012-02-10,4,2374660.64
2012-02-10,5,349239.88
2012-02-10,6,1620603.92
2012-02-10,7,563460.77
2012-02-10,8,1021400.42
2012-02-10,9,609736.12
2012-02-10,10,2218595.8
2012-02-10,11,1574287.76
2012-02-10,12,1199330.85
2012-02-10,13,2069284.57
2012-02-10,14,2077256.24
2012-02-10,15,628218.22
2012-02-10,16,473766.97
2012-02-10,17,880165.7
2012-02-10,18,1161615.51
2012-02-10,19,1499496.67
2012-02-10,20,2462978.28
2012-02-10,21,770652.79
2012-02-10,22,1034448.07
2012-02-10,23,1358444.07
2012-02-10,24,1403460.87
2012-02-10,25,658984.38
2012-02-10,26,1081005.64
2012-02-10,27,1651605.35
2012-02-10,28,1572966.15
2012-02-10,29,545840.05
2012-02-10,30,451365.99
2012-02-10,31,1527688.58
2012-02-10,32,1129422.86
2012-02-10,33,282552.58
2012-02-10,34,1047658.09
2012-02-10,35,849779.14
2012-02-10,36,335741.9
2012-02-10,37,527041.46
2012-02-10,38,469787.38
2012-02-10,39,1442988.44
2012-02-10,40,999785.48
2012-02-10,41,1238844.56
2012-02-10,42,674919.45
2012-02-10,43,662198.65
2012-02-10,44,325377.97
2012-02-10,45,803657.12
2012-02-17,1,1819870.0
2012-02-17,2,2196688.46
2012-02-17,3,475591.08
2012-02-17,4,2427640.17
2012-02-17,5,356427.98
2012-02-17,6,1632616.09
2012-02-17,7,620908.18
2012-02-17,8,1096232.89
2012-02-17,9,658965.05
2012-02-17,10,2168709.76
2012-02-17,11,1569607.94
2012-02-17,12,1240048.85
2012-02-17,13,2214477.06
2012-02-17,14,2020550.99
2012-02-17,15,598502.83
2012-02-17,16,494069.49
2012-02-17,17,927084.65
2012-02-17,18,1115985.81
2012-02-17,19,1424720.27
2012-02-17,20,2309025.16
2012-02-17,21,834663.52
2012-02-17,22,1004749.41
2012-02-17,23,1365546.69
2012-02-17,24,1326370.08
2012-02-17,25,654088.02
2012-02-17,26,965788.76
2012-02-17,27,1606221.56
2012-02-17,28,1501503.68
2012-02-17,29,559606.91
2012-02-17,30,435109.11
2012-02-17,31,1570813.52
2012-02-17,32,1243812.59
2012-02-17,33,266300.98
2012-02-17,34,1123446.51
2012-02-17,35,824568.39
2012-02-17,36,326316.73
2012-02-17,37,541071.29
2012-02-17,38,415513.97
2012-02-17,39,1511041.69
2012-02-17,40,975500.87
2012-02-17,41,1330451.46
2012-02-17,42,606671.5
2012-02-17,43,660632.05
2012-02-17,44,320691.21
2012-02-17,45,858853.75
2012-02-24,1,1539387.83
2012-02-24,2,1861802.7
2012-02-24,3,418925.47
2012-02-24,4,2226662.17
2012-02-24,5,312220.47
2012-02-24,6,1465187.71
2012-02-24,7,603041.14
2012-02-24,8,928537.54
2012-02-24,9,563578.79
2012-02-24,10,2039415.74
2012-02-24,11,1379473.03
2012-02-24,12,1112034.72
2012-02-24,13,1929768.03
2012-02-24,14,1875040.16
